source,target,type,subtype,direction,source_text,source_pages,year,assoc_code
17690,10801,唱和,詩文跋由Y所作,P,元人傳記資料索引,11347,,470
17690,28306,唱和,詩文跋由Y所作,P,元人傳記資料索引,11347,,470
17690,33468,唱和,詩文跋由Y所作,P,元人傳記資料索引,11347,,470
17851,16622,同僚,為Y之部將,A,,,0,64
19123,28543,唱和,書序由Y所作,P,宋人傳記資料索引(電子版),216,0,33
19123,30374,唱和,書序由Y所作,P,宋人傳記資料索引(電子版),216,,33
19123,10084,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),216,0,45
19123,27957,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),216,0,45
19123,28015,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),216,0,45
19123,28306,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),216,0,45
19123,7197,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),8125,0,46
19123,10565,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),8670,0,46
19123,10566,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),17499,0,46
19123,28015,唱和,傳記作者為Y,P,宋人傳記資料索引(電子版),216,,132
19123,10565,唱和,為Y之書、畫作跋,A,,,,149
19123,10566,唱和,為Y之建築物題詠、記、命名,A,宋人傳記資料索引(電子版),17499,0,443
19244,32540,同僚,欣賞/器重,A,李太白全集,,,18
19244,32540,交往,禮待,A,李太白全集,,,363
19244,13060,唱和,贈詩、文,A,唐五代人交往詩索引,912,,437
19244,31407,唱和,贈詩、文,A,唐五代人交往詩索引,911,,437
19244,32174,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,113,,438
19244,32540,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,815,,438
19244,33606,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1300,,438
19244,93476,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,249,,438
19244,94183,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1418,,438
19244,3915,交往,收到Y所獻詩、文、書,P,,,,506
19244,32540,交往,收到Y所獻詩、文、書,P,李太白全集,,,506
20608,33652,同僚,辟,A,,,200,24
20609,20613,同僚,辟,A,,,252,24
20609,33662,同僚,辟,A,,,252,24
20613,20609,同僚,為Y所辟,P,,,230,25
21194,3332,唱和,贈詩、文,A,唐五代人交往詩索引,1089,,437
21194,3915,唱和,贈詩、文,A,唐五代人交往詩索引,1089,,437
21194,92743,唱和,贈詩、文,A,唐五代人交往詩索引,1083,,437
21194,93476,唱和,贈詩、文,A,唐五代人交往詩索引,1090,,437
21194,24412,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,748,,438
21194,93476,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,250,,438
21205,30270,好友,友,M,人名權威資料（中央研究院歷史語言研究所）,18481,,9
21906,511101,師生,學生為Y,P,人名權威資料（中央研究院歷史語言研究所）,18518;18518,,23
21906,511502,師生,學生為Y,P,人名權威資料（中央研究院歷史語言研究所）,18518;18518,,23
24412,32227,唱和,為Y作墓誌銘,A,,,858,44
24412,1762,唱和,詩作為Y所稱道,P,,,858,70
24412,3332,唱和,贈詩、文,A,唐五代人交往詩索引,748,,437
24412,3915,唱和,贈詩、文,A,唐五代人交往詩索引,748,,437
24412,21194,唱和,贈詩、文,A,唐五代人交往詩索引,748,,437
24554,34532,同僚,推薦,A,見素文集,奏議1,,13
24554,28691,唱和,為Y作祭文,A,明人傳記資料索引,2113,0,145
24554,131191,唱和,臨別得到Y所作贈言(送別詩、序),P,明人傳記資料索引,3104,0,163
24554,34532,唱和,為Y作行狀,A,明人傳記資料索引,5075,0,426
24554,28691,唱和,致書Y,A,見素文集,卷23,,429
24554,30374,唱和,致書Y,A,見素文集,卷23,,429
24554,34532,唱和,致書Y,A,見素文集,卷23,,429
24554,28691,唱和,被致書由Y,P,懷麓堂後集,卷10,,430
24554,30374,唱和,被致書由Y,P,王文成公全書:三十八卷,卷27,,430
24554,28691,唱和,答Y書,A,見素文集,卷23,,431
24554,30374,唱和,答Y書,A,見素文集,卷22,,431
24554,34532,唱和,為Y所作詩文作序,A,見素文集,續集 8.2b-4a,0,479
24654,3605,政敵,為Y所忌/惡,P,舊唐書,4210,,84
24654,3605,唱和,收到Y的啓,P,,,,434
24654,3332,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1044,,438
24654,3605,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1187,,438
24654,13624,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1133,,438
24654,32227,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,530,,438
24654,33606,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1289,,438
24654,92047,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,101,,438
24654,3605,同僚,下屬為Y,A,,,804,482
24654,3605,交往,由Y代作文,P,,,,490
24677,439189,好友,友,M,人名權威資料（中央研究院歷史語言研究所）,18482,,9
25403,27318,同僚,是Y的恩主,A,,,234,4
25793,134865,交往,從Y學,P,明清婦女著作數據庫,"MQWW PoetID #2739, HuWenKai #9",,231
27318,25403,同僚,恩主是Y,P,,,245,5
27727,3257,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),3237,0,32
27727,7055,唱和,為Y所著書作序,A,,,,32
27727,7055,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),6664,0,32
27727,7164,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),12490,0,32
27727,8008,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),10280,0,32
27727,28306,唱和,書序由Y所作,P,宋人傳記資料索引(電子版),,0,33
27727,28306,唱和,書序由Y所作,P,元人傳記資料索引,311,,33
27727,1762,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),1536,0,46
27727,3075,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),13585,0,46
27727,3257,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),3237,0,46
27727,3595,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),21658,0,46
27727,3640,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),14736,0,46
27727,3767,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),23552,0,46
27727,8008,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),10280,0,46
27727,10585,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),14583,0,46
27727,28306,唱和,相唱和,M,元人傳記資料索引,311,,114
27727,7055,唱和,為Y作祭文,A,宋人傳記資料索引(電子版),6664,0,145
27727,7164,唱和,為Y作祭文,A,宋人傳記資料索引(電子版),12490,0,145
27727,17690,唱和,為Y之書、畫作跋,A,元人傳記資料索引,11347,,149
27727,10740,唱和,書、畫由Y作跋,P,元人傳記資料索引,311,,150
27727,17690,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,11347,,162
27727,27853,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,9374,1286,162
27727,28306,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,13595,,162
27727,28306,唱和,臨別得到Y所作贈言(送別詩、序),P,元人傳記資料索引,311,,163
27727,3257,唱和,為Y作學記（書院記）,A,宋人傳記資料索引(電子版),3237,0,459
27727,28143,交往,指教Y,A,宋濂全集,i.118,,468
27727,28143,唱和,詩文跋由Y所作,P,元人傳記資料索引,311,,470
27727,28306,唱和,為Y所作詩文作序,A,元人傳記資料索引,311,,479
27727,1762,唱和,評論Y之著作,A,宋人傳記資料索引(電子版),1536,0,529
27727,3075,唱和,評論Y之著作,A,宋人傳記資料索引(電子版),13585,0,529
27727,3257,唱和,評論Y之著作,A,宋人傳記資料索引(電子版),3237,0,529
27727,3767,唱和,評論Y之著作,A,宋人傳記資料索引(電子版),23552,0,529
27727,8008,唱和,評論Y之著作,A,宋人傳記資料索引(電子版),10280,0,529
27727,10585,唱和,評論Y之著作,A,宋人傳記資料索引(電子版),14583,0,529
27853,1488,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),2420,0,32
27853,7364,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),15520,0,32
27853,27954,唱和,為Y所著書作序,A,元人傳記資料索引,9063,,32
27853,10815,唱和,書序由Y所作,P,元人傳記資料索引,9374,,33
27853,27954,唱和,墓誌銘由Y所作,P,,,1308,43
27853,28022,唱和,墓誌銘由Y所作,P,,,1308,43
27853,3257,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),3237,0,46
27853,3632,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),14772,0,46
27853,3767,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),23552,0,46
27853,4001,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),23176,0,46
27853,7111,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),16026,0,46
27853,10097,唱和,傳記作者為Y,P,元人傳記資料索引,9374,,132
27853,10389,唱和,傳記作者為Y,P,元人傳記資料索引,9374,,132
27853,29602,唱和,書、畫由Y作跋,P,元人傳記資料索引,9374,,150
27853,10097,唱和,臨別得到Y所作贈言(送別詩、序),P,,,1308,163
27853,10815,唱和,臨別得到Y所作贈言(送別詩、序),P,,,1308,163
27853,27727,唱和,臨別得到Y所作贈言(送別詩、序),P,元人傳記資料索引,9374,1308,163
27853,28143,唱和,諡議由Y所作,P,元人傳記資料索引,9374,,187
27853,28022,唱和,神道碑由Y所作,P,元人傳記資料索引,9374,,405
27853,28603,唱和,為Y作挽詩、詞,A,元人傳記資料索引,5176,,424
27853,28617,唱和,為Y作挽詩、詞,A,元人傳記資料索引,648,,424
27853,27954,唱和,行狀由Y所作,P,元人傳記資料索引,9374,,425
27853,10740,唱和,畫贊(畫像記)由Y所作,P,元人傳記資料索引,9374,,427
27853,17690,唱和,畫贊(畫像記)由Y所作,P,元人傳記資料索引,9374,,427
27853,28543,唱和,畫贊(畫像記)由Y所作,P,元人傳記資料索引,9374,,427
27853,34493,唱和,畫贊(畫像記)由Y所作,P,元人傳記資料索引,9374,,427
27853,10389,唱和,收到Y的贈詩、文,P,元人傳記資料索引,9374,,438
27853,3632,唱和,為Y作學記（書院記）,A,宋人傳記資料索引(電子版),14772,0,459
27853,11134,唱和,為Y作學記（書院記）,A,宋人傳記資料索引(電子版),15806,0,459
27853,27954,唱和,為Y之詩文作跋,A,元人傳記資料索引,9063,,469
27853,10084,唱和,詩文跋由Y所作,P,元人傳記資料索引,9374,,470
27853,10801,唱和,詩文跋由Y所作,P,元人傳記資料索引,9374,,470
27853,34493,唱和,詩文跋由Y所作,P,元人傳記資料索引,9374,,470
27954,10815,唱和,為Y所著書作序,A,,,1334,32
27954,10815,唱和,為Y所著書作序,A,元人傳記資料索引,12306,,32
27954,27853,唱和,書序由Y所作,P,元人傳記資料索引,9063,,33
27954,10740,唱和,墓誌銘由Y所作,P,,,1334,43
27954,10815,唱和,墓誌銘由Y所作,P,元人傳記資料索引,9063,1334,43
27954,10084,唱和,為Y作墓誌銘,A,,,1334,44
27954,27853,唱和,為Y作墓誌銘,A,,,1334,44
27954,10815,唱和,祭文由Y所作,P,元人傳記資料索引,9063,,146
27954,12087,唱和,祭文由Y所作,P,元人傳記資料索引,9063,,146
27954,28022,唱和,祭文由Y所作,P,元人傳記資料索引,9063,,146
27954,10740,唱和,神道碑由Y所作,P,元人傳記資料索引,9063,,405
27954,10084,唱和,為Y作神道碑,A,元人傳記資料索引,2323,,406
27954,28426,唱和,挽詩、詞由Y所作,P,元人傳記資料索引,9063,,423
27954,27853,唱和,為Y作行狀,A,元人傳記資料索引,9374,,426
27954,10389,唱和,詩文跋由Y所作,P,元人傳記資料索引,9063,,470
27954,27853,唱和,詩文跋由Y所作,P,元人傳記資料索引,9063,,470
27954,28614,唱和,其生祠由Y作記,P,元人傳記資料索引,9063,,498
27957,28614,唱和,為Y所著書作序,A,,,1342,32
27957,28614,唱和,為Y所著書作序,A,元人傳記資料索引,8363,,32
27957,10740,唱和,書序由Y所作,P,,,1342,33
27957,10740,唱和,書序由Y所作,P,元人傳記資料索引,2454,,33
27957,10097,唱和,墓誌銘由Y所作,P,,,1342,43
27957,27965,唱和,書跋由Y所作,P,,,1342,45
27957,1384,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),20692,0,46
27957,1762,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),1536,0,46
27957,3767,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),23552,0,46
27957,7055,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),6664,0,46
27957,7111,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),16026,0,46
27957,10706,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),778,0,46
27957,10740,唱和,為Y所著書作跋,A,,,1342,46
27957,19123,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),216,0,46
27957,3767,唱和,為Y作傳,A,宋人傳記資料索引(電子版),23552,0,133
27957,28614,唱和,為Y作祭文,A,元人傳記資料索引,8363,,145
27957,10084,唱和,為Y之書、畫作跋,A,元人傳記資料索引,2323,,149
27957,17690,唱和,為Y之書、畫作跋,A,元人傳記資料索引,11347,,149
27957,28143,唱和,為Y之書、畫作跋,A,元人傳記資料索引,4847,,149
27957,28143,唱和,臨別得到Y所作贈言(送別詩、序),P,元人傳記資料索引,2454,,163
27957,3075,唱和,為Y作諡議,A,宋人傳記資料索引(電子版),13585,0,188
27957,28022,唱和,為Y作齋、堂銘,A,元人傳記資料索引,1755,,298
27957,10706,唱和,為Y作行狀,A,宋人傳記資料索引(電子版),778,0,426
27957,3767,唱和,為Y作畫贊(畫像記),A,宋人傳記資料索引(電子版),23552,0,428
27957,10389,唱和,致書Y,A,元人傳記資料索引,6133,,429
27957,10740,唱和,贈詩、文,A,元人傳記資料索引,9650,,437
27957,28426,唱和,贈詩、文,A,元人傳記資料索引,5049,,437
27957,27998,唱和,收到Y的贈詩、文,P,元人傳記資料索引,2454,,438
27957,1488,唱和,為Y之建築物題詠、記、命名,A,宋人傳記資料索引(電子版),2420,0,443
27957,10792,唱和,為Y之建築物題詠、記、命名,A,元人傳記資料索引,13949,,443
27957,28143,唱和,建築物得到Y的題詠、記、命名,P,元人傳記資料索引,2454,,444
27957,10740,唱和,為Y之詩文作跋,A,元人傳記資料索引,9650,,469
27957,27965,唱和,詩文跋由Y所作,P,元人傳記資料索引,2454,,470
27957,10792,同僚,稱道Y之政績,A,元人傳記資料索引,13949,,540
27957,7364,唱和,為Y作祠記,A,宋人傳記資料索引(電子版),15520,0,560
27965,3888,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),18066,0,32
27965,10740,唱和,為Y所著書作跋,A,,,1357,46
27965,27957,唱和,為Y所著書作跋,A,,,1357,46
27965,28143,唱和,為Y所著書作跋,A,,,1357,46
27965,33468,唱和,相唱和,M,元人傳記資料索引,12744,,114
27965,28143,唱和,為Y作傳,A,元人傳記資料索引,4847,,133
27965,12087,唱和,為Y之書、畫作跋,A,元人傳記資料索引,10217,,149
27965,17690,唱和,為Y之書、畫作跋,A,元人傳記資料索引,11347,,149
27965,33468,唱和,為Y之書、畫作跋,A,元人傳記資料索引,5352,,149
27965,28460,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,6190,1357,162
27965,28410,唱和,挽詩、詞由Y所作,P,元人傳記資料索引,12744,,423
27965,10801,唱和,為Y作畫贊(畫像記),A,元人傳記資料索引,10550,,428
27965,17690,唱和,贈詩、文,A,元人傳記資料索引,11347,,437
27965,28460,唱和,贈詩、文,A,元人傳記資料索引,6190,,437
27965,33468,唱和,收到Y的贈詩、文,P,元人傳記資料索引,12744,,438
27965,10740,唱和,為Y之詩文作跋,A,元人傳記資料索引,9650,,469
27965,27957,唱和,為Y之詩文作跋,A,元人傳記資料索引,2454,,469
27965,28143,唱和,為Y之詩文作跋,A,元人傳記資料索引,4847,,469
27998,10792,唱和,書序由Y所作,P,,,1346,33
27998,10792,唱和,書序由Y所作,P,元人傳記資料索引,2650,,33
27998,10815,唱和,書序由Y所作,P,,,1346,33
27998,10815,唱和,書序由Y所作,P,元人傳記資料索引,2650,,33
27998,28022,唱和,書序由Y所作,P,,,1346,33
27998,28022,唱和,書序由Y所作,P,元人傳記資料索引,2650,,33
27998,28543,唱和,書序由Y所作,P,元人傳記資料索引,2650,,33
27998,10792,唱和,墓誌銘由Y所作,P,元人傳記資料索引,2650,1346,43
27998,10792,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,13949,,162
27998,28460,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,6190,1346,162
27998,28614,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,8363,,162
27998,28460,唱和,臨別得到Y所作贈言(送別詩、序),P,元人傳記資料索引,2650,1346,163
27998,10792,唱和,贈詩、文,A,元人傳記資料索引,13949,,437
27998,17690,唱和,贈詩、文,A,元人傳記資料索引,11347,,437
27998,27957,唱和,贈詩、文,A,元人傳記資料索引,2454,,437
27998,10792,唱和,為Y之建築物題詠、記、命名,A,元人傳記資料索引,13949,,443
27998,10792,唱和,為Y之詩文作跋,A,元人傳記資料索引,13949,,469
28015,19123,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),216,0,46
28015,19123,唱和,為Y作傳,A,宋人傳記資料索引(電子版),216,,133
28015,10084,唱和,為Y作祭文,A,元人傳記資料索引,2323,1320,145
28015,10084,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,2323,1320,162
28015,10801,唱和,致書Y,A,元人傳記資料索引,10550,,429
28015,10084,唱和,答Y書,A,元人傳記資料索引,2323,,431
28015,10815,唱和,收到Y的答書,P,元人傳記資料索引,12068,,432
28015,10084,唱和,為Y之詩文作跋,A,元人傳記資料索引,2323,,469
28022,10726,同僚,推薦,A,蒙元統治下士人的頓挫與轉折－以婺州為中心,253,1348,13
